duration,man_dist,Month,Day,Date,Hour,pickup_region,dropoff_region
1178,30.05079999999998,4,6,1,11,78,54
1234,37.531000000000034,3,5,10,16,38,70
265,12.903999999999968,3,1,6,18,22,41
429,11.091800000000006,5,3,17,8,1,10
1547,31.947599999999994,3,4,16,9,28,39
318,26.504299999999972,7,6,8,6,78,10
389,25.608900000000034,4,2,18,22,54,17
608,35.33759999999998,5,3,17,7,52,55
389,23.0916,5,0,7,8,45,55
626,34.209,5,5,19,19,16,18
378,33.36379999999997,1,1,16,2,58,22
608,34.311900000000065,3,3,15,8,70,39
662,18.150300000000016,4,0,23,23,24,16
415,13.774799999999999,4,1,17,16,45,23
1577,41.908199999999965,3,3,22,11,39,23
1628,71.37189999999995,6,4,1,19,32,24
581,36.83969999999999,3,5,31,13,21,48
287,10.225700000000018,6,3,21,21,22,34
378,8.420600000000007,2,5,3,18,67,49
511,17.18629999999996,6,5,30,22,32,72
269,18.6002,1,5,27,16,73,44
549,30.544900000000013,3,3,15,21,31,62
656,26.512400000000014,5,1,22,23,58,7
779,42.508099999999956,7,3,5,9,20,2
320,24.563099999999963,2,6,4,18,25,27
242,11.813500000000005,5,5,26,17,36,27
452,13.14930000000004,2,2,28,16,16,44
1028,44.32729999999998,5,5,19,21,4,44
430,23.105800000000045,1,0,29,23,75,10
967,34.53450000000004,5,0,21,13,64,66
432,13.56140000000002,5,5,19,19,31,64
268,17.283299999999997,2,2,28,15,16,39
1165,45.318100000000044,3,2,14,19,25,9
686,20.060499999999962,5,6,20,0,30,74
393,35.02789999999999,3,1,6,8,60,14
219,10.31110000000001,4,2,11,11,53,18
446,23.912200000000013,3,5,3,16,54,40
356,32.398600000000044,5,1,1,1,53,52
49,5.949900000000014,6,1,12,7,41,44
477,9.932799999999986,3,2,21,10,60,55
422,40.98510000000002,6,2,13,1,47,76
611,27.65299999999999,3,4,30,18,10,78
508,38.711499999999944,5,1,22,12,27,47
820,20.588799999999992,6,6,10,10,53,35
488,7.7692000000000405,5,2,16,3,80,24
639,46.351399999999984,5,1,22,0,73,9
550,18.535600000000045,6,6,17,9,76,39
260,13.310599999999994,4,5,21,19,76,37
503,22.277600000000035,6,6,3,15,60,44
448,20.918900000000036,3,1,27,17,24,23
310,16.317999999999984,1,4,19,19,26,40
1396,57.75550000000001,2,3,22,15,7,50
193,10.520199999999988,5,2,9,18,61,50
557,15.868300000000033,2,1,20,14,77,11
222,17.03200000000001,4,5,14,20,65,78
165,12.150499999999994,4,5,21,14,20,27
550,5.32080000000002,6,5,23,18,54,54
294,8.191300000000012,7,3,5,15,35,10
979,53.3143,2,1,20,17,45,3
191,10.866600000000034,5,3,17,14,60,43
536,24.76630000000003,3,3,29,10,53,71
1389,84.46530000000004,6,2,27,11,10,32
204,10.019699999999972,1,0,29,19,64,68
548,21.448500000000024,6,0,18,21,5,73
654,15.140999999999991,5,0,28,11,59,54
1101,32.843199999999996,3,5,10,15,77,73
474,29.652800000000013,3,1,13,16,77,39
451,25.729899999999958,7,3,12,17,67,36
431,27.009600000000006,3,2,21,7,31,49
959,61.96410000000006,3,3,1,7,36,68
359,23.593199999999996,6,4,1,20,21,45
977,32.71860000000001,3,1,27,19,74,60
807,33.36119999999994,3,3,8,14,20,71
445,9.630599999999987,7,3,5,14,62,4
824,33.4092,3,4,9,22,30,46
215,15.507499999999993,2,2,14,7,61,40
635,20.89160000000004,4,0,30,17,28,77
287,9.564799999999991,1,6,28,19,35,39
1490,43.57570000000001,5,6,20,10,65,5
277,20.850599999999957,1,2,17,19,66,73
1059,52.3588,5,0,7,23,35,12
783,35.547,6,1,26,11,23,10
265,15.12949999999995,4,3,19,15,31,58
666,27.456000000000017,3,5,31,15,67,64
1250,58.18600000000001,2,2,21,9,32,77
991,80.64189999999996,1,4,19,20,41,57
700,34.15760000000003,6,6,3,22,24,34
349,41.65680000000006,7,5,7,21,40,6
956,7.012399999999985,3,5,17,21,49,45
562,22.832199999999972,1,1,16,10,71,36
763,43.83619999999996,5,6,6,0,18,41
1333,42.38349999999994,3,4,16,17,60,2
355,20.334099999999978,7,0,2,1,18,26
381,19.75309999999999,4,2,25,19,2,65
867,59.63749999999999,4,1,10,2,67,62
1328,71.86670000000001,5,3,3,15,56,41
263,7.295799999999957,3,5,10,16,41,44
297,22.879699999999985,3,6,4,23,34,8
156,8.156000000000034,5,2,9,9,36,27
409,23.353999999999985,4,2,4,11,35,75
151,5.643100000000004,1,0,22,15,55,39
337,10.970799999999997,3,0,19,15,66,34
701,32.811300000000045,1,6,28,14,77,37
373,22.781100000000038,2,5,10,1,55,64
340,14.6147,6,6,10,8,44,73
496,35.717899999999986,4,5,21,14,13,20
498,18.165600000000012,4,4,27,12,49,35
235,12.474100000000021,6,3,14,16,76,52
77,5.133199999999988,4,0,16,9,39,26
180,14.639200000000045,3,4,16,18,3,37
226,22.5197,5,1,1,0,35,78
405,26.21460000000002,2,0,19,13,37,49
99,3.0590000000000543,3,2,28,12,37,37
261,19.421399999999977,7,0,9,20,48,71
395,26.523900000000026,5,4,11,0,77,22
502,35.595699999999994,4,3,19,6,79,14
411,20.079399999999993,6,5,16,20,49,46
699,33.9316,5,3,17,8,40,67
664,29.050099999999958,5,0,28,17,14,34
253,15.754799999999989,5,5,19,11,29,20
874,18.32329999999996,6,4,15,10,76,35
608,19.427800000000047,6,4,15,7,36,25
804,65.364,1,5,27,22,53,33
434,16.049799999999976,3,4,9,17,26,2
672,56.35899999999998,4,1,10,22,7,56
491,29.085300000000018,6,6,17,1,43,28
223,27.082799999999992,7,1,10,10,35,50
480,15.244400000000013,1,3,25,18,1,10
830,52.300700000000035,1,0,29,23,67,5
702,37.556700000000006,2,2,14,17,73,18
993,63.22880000000001,2,2,21,7,78,34
558,40.82679999999999,2,2,21,16,2,6
215,8.438999999999993,6,3,14,9,25,39
383,24.45640000000003,1,2,17,19,44,11
751,54.87100000000001,5,0,7,1,50,43
139,9.781000000000006,5,0,28,11,11,7
1078,23.94999999999996,5,5,12,9,60,18
769,27.59480000000002,6,5,9,9,14,49
1197,24.2765,5,4,25,16,78,17
698,29.106799999999964,2,3,1,11,66,68
50,3.545399999999944,2,1,6,18,38,38
617,57.53750000000002,2,3,15,21,73,27
308,7.401700000000034,7,3,12,11,43,68
389,17.699099999999987,2,4,16,15,48,78
1268,40.06989999999999,4,4,13,9,39,28
982,44.60459999999995,6,6,3,20,31,37
1364,93.0495,4,3,5,10,29,12
496,29.639200000000017,2,1,27,3,30,16
1469,38.02760000000001,5,3,31,22,73,10
521,20.22980000000004,5,4,25,18,4,66
320,21.811199999999985,3,1,27,15,53,29
660,42.07140000000001,5,0,7,1,45,8
475,35.11360000000005,6,2,20,23,18,57
319,17.197599999999994,3,6,18,20,14,45
750,60.32499999999999,7,3,5,11,4,1
353,24.946900000000028,5,4,18,23,3,35
285,13.798599999999993,7,3,5,16,80,36
1385,32.651100000000014,6,6,3,12,36,39
324,20.086899999999986,5,0,21,8,15,17
1418,37.264099999999985,1,3,25,11,16,40
696,38.21660000000003,7,1,3,10,39,28
203,6.824600000000004,3,1,13,0,36,36
298,8.060900000000032,3,3,8,14,24,10
240,15.647300000000001,4,1,24,18,50,38
37,4.000100000000003,5,5,5,21,29,27
257,14.190999999999974,4,5,28,18,31,5
188,7.419499999999971,2,1,20,22,49,45
671,15.826899999999995,6,5,16,12,1,37
947,76.90379999999999,3,3,8,21,22,29
385,29.095500000000015,3,5,24,22,35,56
176,10.491400000000027,2,6,25,5,37,17
490,32.8827,1,1,23,9,3,1
1585,62.747300000000024,5,3,31,15,28,61
900,35.74980000000005,5,6,6,10,22,4
500,45.43769999999995,3,6,11,10,48,15
820,0.969099999999969,2,6,25,17,4,4
145,9.260700000000014,6,5,23,22,36,53
379,11.100100000000026,2,4,16,13,61,3
649,18.72339999999997,6,3,7,18,75,26
409,33.82779999999997,4,3,5,12,53,63
142,6.216200000000015,5,2,30,10,27,27
203,10.890299999999968,6,0,18,13,8,16
599,39.05599999999998,1,6,21,18,10,2
397,24.28359999999998,5,5,5,14,76,36
295,26.91119999999998,3,0,19,16,35,56
535,47.58239999999998,4,5,28,0,37,6
171,8.790099999999995,5,3,10,6,53,18
1185,58.2251,4,0,2,22,74,67
393,13.8793,4,2,18,14,80,10
660,32.69459999999995,2,0,26,15,41,54
174,14.965799999999973,3,4,2,8,41,74
309,24.76019999999997,3,1,6,23,44,1
392,29.39730000000003,1,6,14,19,77,58
678,36.56660000000002,6,5,2,23,77,71
226,7.405199999999951,4,4,13,12,64,16
498,32.25720000000001,5,2,9,20,55,51
161,11.661800000000028,4,2,11,19,2,50
573,28.757599999999996,4,1,3,1,73,5
234,14.63470000000001,4,1,24,23,58,41
476,41.06979999999999,1,0,15,1,73,9
709,41.431100000000015,6,1,5,17,54,58
623,54.91710000000003,3,0,12,23,16,72
1582,24.95830000000001,2,5,10,17,15,18
440,24.934699999999992,5,5,26,23,40,21
141,8.201299999999975,6,4,15,10,68,9
620,28.4795,7,1,3,17,55,7
214,12.841699999999975,6,4,29,22,46,22
178,12.688000000000045,5,6,20,8,22,41
745,33.23519999999999,4,1,24,16,40,60
508,29.197000000000003,6,1,12,21,45,51
579,28.092799999999983,5,4,25,16,2,13
1041,103.92080000000001,5,5,12,9,61,72
880,57.33200000000002,6,5,16,2,12,18
76,13.699999999999989,4,6,15,5,75,68
1030,36.654900000000026,6,5,16,14,26,52
287,13.536100000000005,5,0,21,0,5,66
442,28.682000000000045,3,0,5,21,25,27
810,44.37270000000004,7,3,5,18,14,59
749,51.005600000000015,6,0,4,23,24,19
272,13.56699999999995,2,5,10,13,60,64
1341,65.138,3,3,8,13,35,66
397,19.54050000000001,6,1,19,10,53,24
397,23.9298,2,4,23,19,49,43
361,25.8921,7,4,6,23,43,41
248,10.046899999999965,4,6,29,11,58,42
161,10.08620000000002,4,6,8,18,53,36
532,7.806899999999985,5,6,13,11,1,24
702,27.518400000000014,2,4,23,10,76,18
824,26.390000000000015,2,4,9,15,2,39
811,37.2131,6,5,16,21,66,16
663,20.41919999999999,2,5,17,17,2,78
828,33.344300000000004,4,4,6,16,51,54
1345,91.76079999999996,5,5,26,21,70,33
434,36.84000000000003,6,1,5,21,26,13
330,18.668199999999985,5,0,21,10,35,76
199,13.729500000000002,7,3,12,16,36,29
562,13.565700000000021,2,6,25,19,66,34
136,15.910300000000035,4,6,29,2,35,71
1049,46.613699999999994,5,6,6,9,38,70
434,14.35110000000003,2,1,13,16,75,49
426,22.204800000000006,7,4,13,21,50,13
838,54.47929999999997,3,5,24,7,66,11
405,20.414000000000016,1,2,24,11,54,7
704,52.0899,6,0,18,13,18,12
1025,30.913399999999996,7,4,6,17,2,15
282,18.95569999999995,3,0,19,23,49,59
154,21.042,6,1,12,6,10,17
130,11.315499999999986,6,0,25,14,10,35
207,10.955499999999972,5,0,21,23,46,41
406,11.003199999999993,4,4,13,16,39,65
236,11.385800000000046,3,2,28,14,35,37
543,16.782700000000006,5,3,24,10,73,14
182,14.2089,6,2,13,18,27,53
392,22.649699999999996,1,3,25,19,3,13
908,33.64300000000003,2,5,3,20,75,71
473,3.6523000000000536,6,2,27,0,14,14
701,18.805300000000017,5,3,17,19,8,44
1346,36.28590000000003,5,5,5,16,18,43
543,23.125100000000003,4,0,16,15,23,73
313,10.605800000000016,3,0,19,17,58,8
193,13.391299999999973,5,2,16,10,15,16
1027,22.61310000000003,7,4,6,10,68,49
334,38.78469999999996,4,3,5,19,19,21
517,30.484200000000016,3,4,16,21,15,2
1135,57.00769999999997,3,1,20,11,30,23
561,45.20160000000004,4,5,7,20,66,14
172,17.471599999999995,5,5,26,5,11,10
757,45.129700000000014,3,3,15,18,72,70
913,29.831399999999974,6,3,28,18,23,15
204,13.574399999999997,1,0,15,23,1,16
454,65.04319999999998,3,1,6,3,17,62
125,6.961500000000001,1,5,20,20,64,44
588,40.48570000000001,7,0,9,3,62,60
73,10.773100000000028,2,0,26,5,64,49
501,47.119500000000016,5,2,23,3,54,12
724,21.698399999999964,3,4,2,13,64,28
920,47.76910000000001,2,5,3,20,35,22
142,11.203199999999981,2,4,2,6,13,47
1164,30.909700000000015,2,3,1,17,16,67
790,37.68179999999998,3,2,21,20,5,21
313,18.82929999999999,7,5,14,15,65,51
331,14.115599999999972,7,4,13,0,18,79
517,25.60469999999998,3,6,18,22,49,43
615,49.09170000000006,6,2,13,8,56,16
405,27.337300000000027,3,4,16,17,39,56
368,24.32200000000003,3,4,23,19,75,5
593,15.845799999999997,4,5,28,12,10,1
227,24.062100000000015,5,5,12,23,18,27
214,14.59209999999996,4,2,11,20,80,36
320,28.301000000000016,3,4,9,5,68,55
168,12.778399999999976,1,5,20,21,41,22
2298,34.83959999999999,7,3,12,18,60,73
376,34.13640000000001,5,0,21,12,2,53
568,20.920800000000014,4,4,13,11,3,39
410,16.343300000000056,5,5,5,10,16,31
700,54.55619999999996,6,2,13,20,70,40
1863,57.69020000000003,7,4,13,12,72,11
626,26.538900000000012,4,2,18,22,77,67
208,22.148300000000035,6,4,15,4,73,7
850,32.22659999999999,7,1,10,14,1,34
308,9.878400000000028,6,3,14,15,70,49
925,32.2448,5,0,28,21,77,58
362,13.8536,1,4,19,16,22,12
331,12.464700000000022,2,4,23,17,43,60
493,18.132799999999975,7,5,7,15,19,63
1023,15.10669999999999,6,5,30,18,54,60
124,11.10880000000003,5,2,9,15,14,46
88,4.372299999999996,5,6,27,22,53,53
1001,45.67779999999996,6,3,14,13,39,22
615,39.73319999999998,1,2,17,11,15,48
275,10.23769999999999,4,3,5,17,27,29
679,42.18889999999999,7,5,7,20,2,68
369,21.770399999999995,2,3,22,18,66,22
1474,43.56779999999998,6,6,3,11,65,46
433,17.38730000000004,2,1,20,22,30,42
621,27.003899999999987,3,5,24,17,54,42
382,24.404000000000025,3,5,24,13,44,12
567,17.81879999999998,2,5,3,10,31,64
375,25.59009999999998,1,0,22,11,49,43
1094,59.70059999999995,3,3,22,10,43,48
891,43.94469999999998,6,6,3,13,72,14
432,11.028899999999993,7,0,2,16,55,67
310,10.310200000000037,4,5,21,8,30,5
825,17.55359999999999,3,6,11,12,18,39
583,35.17390000000003,6,1,5,14,48,27
1593,65.11550000000003,4,6,22,9,35,72
1286,56.12819999999999,4,6,29,15,18,47
626,29.452800000000025,4,3,19,15,11,36
207,9.158200000000022,6,2,20,9,60,16
881,56.87100000000001,1,0,29,19,63,64
454,15.283999999999992,3,3,8,11,45,1
886,28.677700000000016,4,6,1,11,39,7
402,22.95040000000003,1,2,17,10,5,66
166,10.47920000000002,1,3,18,17,66,12
709,41.05639999999994,4,3,5,19,49,12
168,8.629800000000017,1,2,24,18,63,13
804,32.488699999999994,3,3,8,17,48,25
978,69.3475,7,2,11,18,45,47
87,12.070899999999995,5,4,11,4,75,21
272,15.04419999999999,4,2,11,10,68,42
575,29.216200000000043,2,0,26,11,67,73
492,33.33050000000003,3,1,13,1,54,46
784,29.288099999999986,5,6,6,11,25,27
740,49.38729999999998,3,5,24,19,69,19
290,26.37299999999999,5,1,22,21,65,75
197,11.775600000000026,6,2,6,21,44,22
152,16.143400000000014,6,1,19,3,23,11
490,27.79139999999998,3,4,30,20,22,72
178,17.24350000000001,4,4,6,1,11,7
689,15.661700000000025,2,6,4,11,26,71
301,15.797099999999944,3,3,1,8,23,80
437,16.47970000000001,7,4,13,22,73,34
404,10.678900000000027,2,3,8,8,12,22
348,9.790099999999995,6,3,14,19,34,5
264,8.633800000000036,4,4,13,17,19,63
545,25.479299999999967,3,4,2,17,27,78
458,30.472700000000003,1,5,20,21,5,46
466,15.900900000000036,6,5,16,12,45,1
645,20.372700000000037,5,3,24,13,50,25
163,17.704700000000003,1,3,25,21,15,43
945,34.55820000000003,6,5,2,7,17,36
788,46.13560000000001,6,1,5,19,10,73
251,21.062900000000013,6,2,27,21,71,53
112,4.913100000000014,5,5,19,21,37,25
480,40.73159999999996,2,4,16,23,80,41
382,40.65680000000003,4,1,3,9,26,43
540,36.946499999999986,2,6,25,19,36,56
240,12.382300000000015,4,4,27,11,58,30
1069,64.45240000000001,2,6,11,18,48,7
301,15.55279999999999,6,3,21,16,35,76
1005,75.88709999999998,4,1,17,13,11,4
320,26.83000000000004,1,2,31,20,18,76
566,25.985599999999977,1,2,31,15,60,23
275,17.382700000000057,3,4,2,8,20,51
526,47.27509999999995,6,0,4,22,68,56
1182,37.6592,6,3,28,16,9,10
541,16.788399999999967,4,4,27,12,42,73
531,50.001799999999974,6,5,30,0,3,68
466,19.278700000000015,1,2,31,10,31,22
327,16.164900000000017,3,1,27,19,43,58
190,15.198000000000008,3,0,19,0,44,43
202,14.918499999999995,4,2,4,16,14,70
292,13.155900000000003,3,2,7,13,41,31
283,21.473700000000036,1,4,19,19,29,69
630,26.995000000000033,4,6,22,16,55,42
704,38.162799999999976,3,4,16,22,8,11
197,9.443300000000022,2,4,2,19,74,66
156,3.7259999999999707,2,0,26,4,73,73
190,24.349700000000013,6,6,10,22,50,6
878,48.098600000000005,4,6,22,15,70,76
238,21.287999999999954,6,5,30,9,20,53
966,23.00370000000001,7,0,9,16,55,40
223,10.490699999999975,5,3,17,10,37,40
619,26.618499999999983,6,4,22,9,35,75
683,31.53880000000001,3,0,19,21,68,14
521,10.273699999999991,3,5,17,7,72,32
639,39.451599999999985,6,5,23,21,22,28
509,27.368599999999986,6,2,20,19,38,40
241,8.491900000000015,7,1,3,23,77,45
389,18.181399999999968,7,4,13,18,44,34
670,49.29219999999998,6,4,22,9,23,12
597,26.516299999999973,6,3,21,21,8,14
287,12.228300000000047,2,4,9,13,54,60
490,30.41500000000002,1,1,30,21,77,37
427,16.577399999999983,7,2,11,20,43,70
303,11.009299999999996,3,4,9,20,24,49
137,13.14779999999999,2,1,27,4,43,75
180,12.602399999999989,2,1,20,4,61,13
209,15.243700000000047,3,5,10,10,71,50
534,8.072099999999978,4,3,5,10,2,40
568,48.06230000000002,3,1,6,3,70,17
444,15.616400000000027,3,3,8,19,43,70
318,18.488399999999984,6,0,25,1,5,12
665,45.726399999999984,2,3,8,10,48,9
636,40.12610000000001,4,6,8,3,16,66
139,6.940500000000043,1,4,19,8,37,39
169,12.180499999999967,4,2,25,11,7,44
469,28.3065,6,5,9,11,49,25
708,11.903400000000005,5,5,19,12,44,7
527,22.7808,2,3,15,13,75,70
485,15.328399999999988,5,6,13,19,41,64
295,18.408500000000004,4,3,5,18,53,27
876,15.160599999999988,3,4,16,12,7,67
1373,37.306299999999965,7,4,6,9,37,68
277,26.676799999999986,1,2,24,1,14,11
536,33.053300000000036,5,3,17,7,50,55
122,4.9021000000000186,3,5,31,9,3,40
688,28.061300000000045,6,1,12,11,31,7
1011,31.0907,4,2,25,13,18,37
372,23.519300000000015,2,6,4,23,71,15
230,15.549299999999988,1,0,29,6,30,41
133,4.179699999999968,2,5,10,17,76,78
476,20.126199999999983,2,4,2,13,45,18
253,20.617699999999985,5,1,15,1,14,28
271,8.943100000000044,5,6,27,14,42,34
1029,34.706699999999984,5,2,30,16,25,9
171,10.747700000000037,3,5,10,6,13,61
448,21.880300000000005,3,4,16,8,9,55
105,9.571500000000043,3,0,12,12,25,65
528,43.42930000000001,3,4,2,11,19,55
592,31.351,4,1,24,15,14,18
1123,20.042100000000033,4,0,23,14,60,67
1123,26.958600000000047,2,5,24,21,67,59
413,31.585800000000006,3,3,1,23,55,31
246,12.493300000000033,3,1,20,13,50,48
148,16.8134,3,6,18,23,63,40
1845,57.283199999999965,2,3,8,14,12,18
481,20.937100000000044,3,3,8,8,72,32
582,53.84260000000003,3,2,7,11,16,32
131,9.19319999999999,3,2,14,18,68,9
728,29.923599999999965,4,5,28,18,45,65
381,35.78150000000005,1,2,24,6,45,26
844,47.29310000000004,6,5,23,22,16,4
107,7.576099999999997,2,5,24,6,52,63
987,24.31710000000001,2,4,9,14,44,75
554,25.546500000000037,1,4,19,17,61,2
290,25.284399999999977,4,0,23,16,39,50
519,55.38190000000006,6,5,16,2,43,50
845,67.12459999999999,2,1,20,8,5,76
202,16.73350000000002,4,0,23,22,35,60
649,43.227799999999974,2,1,13,1,42,32
297,17.799999999999983,4,0,30,0,42,22
557,18.544699999999978,5,1,15,19,22,30
306,4.235900000000015,7,1,10,19,46,73
107,10.672500000000014,3,5,24,16,51,53
386,30.47380000000001,4,5,14,23,21,48
367,24.385700000000014,7,2,11,4,44,28
270,12.689499999999953,5,5,19,8,46,14
517,15.941899999999976,6,3,14,9,45,18
843,33.38519999999994,2,6,18,11,72,22
391,20.529600000000016,6,5,2,11,20,27
123,12.652899999999988,6,4,1,22,20,27
1132,30.189299999999974,3,2,14,8,68,24
361,19.9529,5,4,18,15,26,56
273,26.037800000000033,2,2,14,22,16,73
333,20.278299999999973,2,3,15,20,34,58
606,56.95849999999996,4,6,1,11,14,72
454,36.757300000000015,4,4,6,23,7,30
955,68.55449999999999,2,4,2,22,22,78
535,32.86089999999999,6,3,7,18,58,66
133,9.774799999999942,4,5,21,9,41,73
540,26.112900000000025,5,0,21,16,74,58
329,42.76460000000003,4,1,3,14,4,68
51,1.069199999999995,7,5,7,10,68,68
287,20.02980000000005,5,4,18,0,15,45
821,54.91610000000003,2,5,17,21,42,53
1125,45.08740000000003,6,4,29,15,35,29
335,15.46950000000001,1,2,31,16,71,39
1001,30.346300000000014,6,2,20,13,24,76
629,35.27539999999999,5,0,21,19,70,79
911,68.15919999999997,5,1,22,23,34,51
196,14.98649999999995,6,1,12,10,77,75
512,33.7414,4,1,24,2,64,74
292,8.860600000000005,1,6,14,13,39,35
391,16.776600000000002,2,0,26,20,46,77
460,29.298400000000015,1,5,20,19,44,10
146,9.541300000000035,6,4,8,21,5,34
213,14.985799999999983,4,6,15,20,50,71
303,18.36329999999998,4,0,2,14,28,53
564,21.9144,1,4,26,10,55,77
967,57.551300000000055,7,6,8,15,13,80
555,39.98910000000001,5,2,23,2,17,43
240,12.081299999999999,4,1,24,19,56,76
341,14.38839999999999,3,0,19,5,30,31
172,12.020499999999998,2,5,17,12,47,6
234,16.1507,7,3,5,6,65,18
300,13.263999999999982,5,2,2,15,25,53
113,4.594700000000017,6,4,22,19,7,77
413,18.87039999999999,6,5,9,22,54,45
1671,44.740699999999975,1,5,20,12,54,48
1254,63.77959999999999,2,5,24,18,57,60
235,8.79600000000002,3,3,15,18,60,59
1145,38.614900000000034,5,2,16,19,24,78
721,32.28229999999999,3,1,6,14,44,30
515,18.725199999999973,5,6,13,19,64,75
841,42.52080000000001,6,6,10,19,46,4
160,11.481300000000033,4,6,1,11,40,56
170,9.618899999999996,7,5,14,7,72,66
190,6.069600000000008,7,3,5,8,77,64
101,8.525499999999994,2,5,24,20,48,50
338,38.66150000000002,1,5,27,20,76,6
680,50.024699999999996,5,0,28,4,73,4
760,26.847700000000003,6,1,5,0,65,64
670,51.575999999999965,5,4,18,23,35,22
661,50.34489999999997,1,0,22,9,10,74
315,24.163100000000014,6,4,29,0,54,9
1104,46.28,2,4,2,15,7,17
206,9.833799999999997,7,1,10,13,53,79
285,19.74030000000002,6,5,23,12,49,44
96,6.146999999999991,3,0,5,11,5,8
589,23.155399999999986,4,3,19,12,39,16
1061,69.78620000000001,4,6,8,23,8,52
1231,50.73999999999998,5,4,11,13,1,12
334,13.167999999999978,1,3,25,12,52,78
972,34.35930000000002,3,3,8,11,56,54
515,14.998499999999979,3,4,16,11,40,39
747,31.579099999999983,3,6,4,1,68,12
213,17.962200000000024,1,1,23,10,35,60
333,22.777500000000032,7,3,5,20,53,27
346,39.30199999999999,2,5,3,22,40,6
422,29.4229,6,3,14,21,54,52
601,21.28800000000001,1,6,28,8,42,23
120,10.697499999999991,4,2,25,0,6,6
303,24.61160000000001,3,3,1,3,73,11
757,23.542700000000053,6,2,27,12,54,71
631,29.32140000000001,2,5,17,19,39,56
173,3.6513999999999953,6,1,19,11,11,11
526,25.585300000000018,6,3,28,13,52,51
821,52.69920000000002,6,0,11,18,73,4
790,65.15029999999999,3,2,21,20,11,48
202,13.456800000000015,1,0,15,22,70,14
165,15.158600000000007,3,1,20,10,44,22
562,36.54189999999997,1,1,30,1,11,22
1135,39.04790000000003,6,3,21,10,54,14
1025,56.71429999999995,2,0,5,1,80,63
278,14.00290000000004,7,3,5,21,60,43
683,33.0136,4,2,4,17,57,33
1248,82.66269999999997,7,0,2,3,18,33
911,10.26460000000003,7,3,12,12,75,21
531,30.283399999999972,4,0,30,16,27,52
519,26.742700000000013,4,0,30,10,67,44
686,21.27120000000002,7,5,14,11,4,66
183,9.89659999999995,1,5,20,13,72,12
586,7.317200000000014,2,3,8,18,65,35
361,26.383800000000008,6,4,8,12,36,78
427,44.25489999999999,3,0,26,15,4,68
188,10.427099999999996,4,2,18,14,65,71
356,25.774699999999996,1,6,28,10,76,18
241,24.039699999999954,2,2,28,1,50,13
192,8.780699999999996,4,3,12,7,54,35
315,9.071500000000015,5,3,24,8,70,45
253,8.330300000000022,4,4,6,17,31,34
628,63.01679999999999,5,2,30,16,32,15
616,31.3964,2,5,24,14,48,65
330,14.681099999999958,2,6,18,18,31,16
745,45.53470000000004,3,5,10,13,2,43
154,9.689000000000021,1,5,27,15,2,56
1489,30.086299999999994,5,5,12,14,45,39
